PersonRegistrationAddressRegion,CreditHistoryLast2MonthCreditsCount,CreditHistoryActiveCreditsOverdueCount,CreditHistoryTotalPastDueAmount,CreditHistoryActiveCreditsOneMonthOverdueCount,CreditHistoryActiveCreditsTwoMonthsOverdueCount,CreditHistoryActiveCreditsMoreThreeMonthsOverdueCount,FsspActiveCreditDebtAmount,FsspActiveDebtAmount,loan_approve
24.0,11.0,1.0,46778.65,1.0,0.0,0.0,0.0,0.0,0.0
62.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
78.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
37.0,19.0,3.0,117375.0,3.0,0.0,0.0,0.0,0.0,0.0
50.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,2.0,5.0,16623.0,4.0,0.0,1.0,0.0,0.0,0.0
66.0,0.0,4.0,78402.0,2.0,1.0,1.0,0.0,0.0,0.0
63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
27.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
32.0,12.0,1.0,3125.0,1.0,0.0,0.0,0.0,0.0,0.0
74.0,0.0,2.0,5309.0,0.0,0.0,2.0,0.0,68883.95,0.0
63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,0.0,1.0,5200.0,0.0,0.0,1.0,0.0,0.0,0.0
63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,113487.82,0.0
26.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,14.0,6.0,133495.0,5.0,0.0,1.0,0.0,0.0,0.0
50.0,0.0,2.0,1050846.13,0.0,0.0,2.0,0.0,66286.0,0.0
2.0,0.0,17.0,95616.0,9.0,1.0,7.0,0.0,3000.0,0.0
2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,9.0,1.0,4826.0,0.0,0.0,1.0,0.0,0.0,0.0
46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,3.0,5.0,10772.0,5.0,0.0,0.0,0.0,0.0,0.0
3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4762.0,1.0
34.0,15.0,18.0,116.0,18.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,1.0,0.0,27232.34,0.0,0.0,0.0,0.0,0.0,1.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127045.3,0.0
70.0,0.0,1.0,4203.94,0.0,0.0,1.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,8.0,2.0,73913.0,1.0,0.0,1.0,0.0,0.0,1.0
16.0,0.0,16.0,11383.0,16.0,0.0,0.0,0.0,71160.38,0.0
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,4.0,2.0,45554.0,1.0,0.0,1.0,0.0,0.0,0.0
76.0,0.0,2.0,7187.0,0.0,0.0,2.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,0.0,9.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0
48.0,0.0,2.0,15500.0,2.0,0.0,0.0,0.0,0.0,0.0
74.0,3.0,0.0,47470.92,0.0,0.0,0.0,0.0,0.0,1.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38.0,0.0,3.0,7600.0,1.0,0.0,2.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,1.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,2.0,5.0,16424.0,2.0,1.0,2.0,0.0,0.0,0.0
23.0,0.0,6.0,117834.0,0.0,1.0,5.0,0.0,0.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,0.0,3.0,15202.0,3.0,0.0,0.0,0.0,0.0,0.0
76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,4.0,22.0,10949.0,20.0,1.0,1.0,0.0,0.0,0.0
2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,1.0,18503.0,0.0,0.0,1.0,0.0,91240.31,0.0
55.0,3.0,1.0,10700.0,1.0,0.0,0.0,0.0,14543.85,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,1.0,14934.0,1.0,0.0,0.0,0.0,0.0,0.0
75.0,15.0,0.0,5792.0,0.0,0.0,0.0,0.0,0.0,1.0
76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.0,0.0,2.0,166461.0,1.0,0.0,1.0,0.0,0.0,0.0
74.0,0.0,16.0,1106.0,13.0,2.0,1.0,0.0,3872.48,0.0
23.0,1.0,1.0,61982.0,0.0,0.0,1.0,0.0,0.0,0.0
70.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18.0,30.0,2.0,54119.0,1.0,1.0,0.0,0.0,0.0,0.0
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77409.08,0.0
43.0,0.0,3.0,78766.0,0.0,0.0,3.0,0.0,0.0,0.0
23.0,4.0,0.0,60951.38,0.0,0.0,0.0,0.0,3240.73,0.0
59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,0.0,1.0,132885.0,0.0,0.0,1.0,0.0,16167.85,0.0
55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.0,2.0,2.0,732.0,0.0,0.0,2.0,0.0,0.0,0.0
16.0,0.0,6.0,79774.0,0.0,0.0,6.0,12716.85,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6.0,0.0,8168.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
78.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,3.0,32614.0,0.0,0.0,3.0,0.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,81.0,0.0,13098.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,36.0,5.0,33442.0,4.0,1.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,0.0,6.0,56772.0,4.0,0.0,2.0,0.0,86830.76,0.0
27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
72.0,32.0,2.0,52464.0,0.0,0.0,2.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,15.0,22.0,243598.0,20.0,2.0,0.0,0.0,0.0,0.0
40.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
64.0,19.0,7.0,83492.0,6.0,0.0,1.0,45775.0,0.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,11.0,14.0,41911.0,14.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,18.0,144937.0,13.0,1.0,4.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,47522.41,0.0,0.0
74.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,2.0,0.0,11000.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,21.0,6.0,238552.0,6.0,0.0,0.0,0.0,11583.34,0.0
21.0,12.0,18.0,202796.0,11.0,3.0,4.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,12.0,1.0,32937.0,0.0,0.0,1.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,19.0,1.0,86687.32,1.0,0.0,0.0,0.0,0.0,0.0
71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,8.0,0.0,58795.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,31.0,2.0,52353.0,1.0,0.0,1.0,0.0,0.0,0.0
50.0,0.0,5.0,89589.0,4.0,1.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,0.0,0.0,16745.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,1.0,0.0,41433.0,0.0,0.0,0.0,0.0,1877.13,0.0
63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,7.0,26.0,153508.0,13.0,4.0,9.0,0.0,21489.93,0.0
59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,31.0,17.0,163167.0,10.0,2.0,5.0,0.0,0.0,0.0
71.0,2.0,1.0,20454.0,0.0,0.0,1.0,0.0,0.0,0.0
78.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.82,0.0
16.0,3.0,5.0,6250.0,3.0,0.0,2.0,0.0,0.0,0.0
54.0,51.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
18.0,3.0,27.0,158113.0,18.0,3.0,6.0,0.0,0.0,0.0
36.0,0.0,1.0,193666.0,0.0,0.0,1.0,0.0,0.0,0.0
76.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
63.0,2.0,1.0,17659.0,1.0,0.0,0.0,0.0,0.0,0.0
34.0,47.0,14.0,161588.0,14.0,0.0,0.0,0.0,0.0,0.0
77.0,16.0,41.0,534521.0,19.0,13.0,9.0,0.0,0.0,0.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3643.59,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,25.0,8.0,207719.0,6.0,0.0,2.0,0.0,0.0,0.0
51.0,7.0,8.0,75818.0,3.0,1.0,4.0,0.0,0.0,0.0
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.87,0.0
25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,0.0,21.0,0.0,19.0,2.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59.0,0.0,0.0,0.0,0.0,0.0,0.0,575173.13,38891.85,0.0
25.0,1.0,3.0,273220.0,0.0,0.0,3.0,0.0,14124.44,0.0
61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0
25.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.0,0.0,0.0,0.0,0.0,0.0,0.0,19064.05,454301.41,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,34.0,15.0,69780.0,14.0,1.0,0.0,0.0,0.0,0.0
24.0,0.0,5.0,71754.0,1.0,1.0,3.0,53885.47,0.0,0.0
50.0,11.0,2.0,28735.4,1.0,1.0,0.0,0.0,0.0,0.0
42.0,0.0,1.0,14121.0,0.0,0.0,1.0,0.0,0.0,0.0
25.0,1.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,9.0,153701.0,4.0,1.0,4.0,0.0,0.0,0.0
50.0,0.0,1.0,15797.0,0.0,1.0,0.0,0.0,0.0,0.0
31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1.0,1.0,41093.6,1.0,0.0,0.0,0.0,0.0,0.0
48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,1.0,1.0,3147.0,0.0,1.0,0.0,0.0,0.0,0.0
86.0,0.0,10.0,136682.0,2.0,0.0,8.0,81969.61,0.0,0.0
37.0,39.0,7.0,62469.0,7.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,2.0,0.0,0.0,0.0,0.0,0.0,35353.15,20724.5,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,28.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
78.0,0.0,2.0,194060.0,1.0,0.0,1.0,0.0,0.0,0.0
77.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.0,19.0,20.0,219655.0,19.0,1.0,0.0,0.0,0.0,0.0
68.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
61.0,0.0,5.0,84875.0,4.0,1.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.0,6.0,1.0,10993.0,1.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0
62.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,0.0,1.0,15721.0,1.0,0.0,0.0,0.0,0.0,0.0
33.0,0.0,2.0,39219.0,2.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,1.0,1.0,6002.0,1.0,0.0,0.0,0.0,13864.14,0.0
50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8693.25,0.0
77.0,0.0,9.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
78.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,6.0,23.0,259479.0,16.0,6.0,1.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,4.0,28210.0,4.0,0.0,0.0,0.0,26968.92,0.0
61.0,3.0,85.0,16936.0,83.0,1.0,1.0,0.0,0.0,0.0
76.0,6.0,0.0,681.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,20.0,14.0,41937.0,3.0,3.0,8.0,0.0,0.0,0.0
86.0,35.0,2.0,155339.0,1.0,0.0,1.0,0.0,0.0,0.0
22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,0.0,1.0,20250.0,0.0,0.0,1.0,0.0,0.0,0.0
77.0,0.0,0.0,9857.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,38.0,1.0,57192.0,0.0,0.0,1.0,0.0,0.0,0.0
71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50.0,1.0,6.0,177192.0,6.0,0.0,0.0,0.0,0.0,0.0
14.0,26.0,7.0,66017.0,6.0,1.0,0.0,0.0,0.0,0.0
58.0,0.0,2.0,82228.0,0.0,0.0,2.0,0.0,0.0,0.0
59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,0.0,0.0,0.0,0.0,0.0,0.0,67105.62,457899.51,0.0
42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,0.0,32.0,653389.0,2.0,2.0,28.0,0.0,4111.67,0.0
27.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,57.0,13.0,20880.0,13.0,0.0,0.0,0.0,0.0,0.0
67.0,14.0,11.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0
16.0,2.0,0.0,33570.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,0.0,3.0,52842.0,1.0,0.0,2.0,0.0,45726.76,0.0
78.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
66.0,23.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
75.0,3.0,2.0,21627.0,0.0,0.0,2.0,0.0,6787.17,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,0.0,2.0,88454.0,0.0,0.0,2.0,0.0,1000.0,0.0
