PersonRegistrationAddressRegion,CreditHistoryLast2MonthCreditsCount,CreditHistoryActiveCreditsOverdueCount,CreditHistoryTotalPastDueAmount,CreditHistoryActiveCreditsOneMonthOverdueCount,CreditHistoryActiveCreditsTwoMonthsOverdueCount,CreditHistoryActiveCreditsMoreThreeMonthsOverdueCount,FsspActiveCreditDebtAmount,FsspActiveDebtAmount,loan_approve
70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,13237.66,0.0,0.0,0.0,0.0,0.0,0.0
66.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,7031.93,0.0
78.0,0.0,0.0,13778.0,0.0,0.0,0.0,0.0,483.22,0.0
25.0,0.0,3.0,35028.0,1.0,0.0,2.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,1.0,63373.0,0.0,0.0,1.0,0.0,0.0,0.0
42.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,59.0,9355.0,57.0,2.0,0.0,0.0,0.0,0.0
38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3145.09,0.0
23.0,0.0,21.0,111933.0,17.0,1.0,3.0,0.0,0.0,0.0
54.0,3.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,157356.32,0.0
77.0,78.0,0.0,13110.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,48.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
66.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.0,0.0,19.0,61865.0,14.0,3.0,2.0,0.0,0.0,0.0
52.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6300.0,0.0
86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0
62.0,9.0,10.0,94408.0,9.0,1.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,8.0,1.0,56550.0,1.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,15.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
26.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0
71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,0.0,1.0,139371.0,0.0,0.0,1.0,0.0,95415.83,0.0
34.0,20.0,55.0,0.0,47.0,5.0,3.0,0.0,0.0,0.0
34.0,2.0,20.0,170782.0,19.0,1.0,0.0,0.0,0.0,0.0
63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,15.0,6.0,53894.0,1.0,3.0,2.0,0.0,0.0,0.0
61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,0.0,8.0,103620.0,2.0,3.0,3.0,0.0,0.0,0.0
36.0,28.0,0.0,24307.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,45.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,4354.61,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
50.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,58045.43,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,1.0,142141.0,0.0,0.0,1.0,0.0,0.0,0.0
66.0,7.0,1.0,62428.0,0.0,1.0,0.0,0.0,0.0,0.0
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,1.0
67.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,0.0,12.0,75928.0,3.0,3.0,6.0,0.0,0.0,0.0
66.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
74.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,53940.96,0.0
3.0,0.0,6.0,140609.0,1.0,0.0,5.0,31682.64,0.0,0.0
11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,10.0,14972.0,10.0,0.0,0.0,0.0,0.0,0.0
71.0,0.0,6.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0
24.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
58.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.61,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,3.0,8.0,32748.0,5.0,0.0,3.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,2963.0,0.0,0.0,0.0,0.0,27139.3,0.0
77.0,0.0,5.0,42046.94,3.0,1.0,1.0,0.0,0.0,0.0
54.0,0.0,3.0,13442.0,0.0,0.0,3.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,11.0,0.0,59512.72,0.0,0.0,0.0,0.0,0.0,0.0
42.0,0.0,3.0,58075.0,0.0,0.0,3.0,51262.88,0.0,0.0
23.0,0.0,0.0,1171.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,0.0,1.0,938.0,1.0,0.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,1929.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,10.0,195106.0,2.0,2.0,6.0,0.0,0.0,0.0
63.0,2.0,3.0,55188.0,1.0,0.0,2.0,35874.42,62809.58,0.0
63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0
12.0,31.0,24.0,41422.0,23.0,1.0,0.0,0.0,0.0,0.0
35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,4.0,79652.0,0.0,0.0,4.0,0.0,0.0,0.0
77.0,28.0,1.0,55616.0,1.0,0.0,0.0,0.0,0.0,0.0
61.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
52.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,7.0,165253.0,5.0,1.0,1.0,0.0,4986.76,0.0
33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,14.0,1.0,39300.0,1.0,0.0,0.0,0.0,0.0,0.0
48.0,0.0,12.0,96027.0,8.0,0.0,4.0,0.0,4990.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41877.31,0.0
64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,24.0,0.0,14415.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,0.0,2.0,9956.0,1.0,1.0,0.0,0.0,0.0,0.0
27.0,0.0,3.0,56180.0,0.0,0.0,3.0,0.0,138538.78,0.0
43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,6.0,5.0,31932.0,2.0,0.0,3.0,0.0,0.0,0.0
34.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,35.0,0.0,34824.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
66.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,0.0,1.0,52479.0,0.0,0.0,1.0,0.0,0.0,0.0
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24.0,12.0,3.0,70165.04,3.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,0.0,2.0,63253.0,0.0,0.0,2.0,0.0,13100.78,0.0
86.0,3.0,7.0,164382.0,3.0,1.0,3.0,111069.78,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,2.0,92855.0,0.0,0.0,2.0,0.0,58745.5,0.0
64.0,0.0,6.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,11.0,8.0,152469.0,7.0,1.0,0.0,0.0,0.0,0.0
2.0,5.0,1.0,33631.69,1.0,0.0,0.0,0.0,0.0,1.0
3.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,4400.0,0.0,0.0
50.0,0.0,0.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.0,0.0,1.0,701720.0,0.0,0.0,1.0,0.0,3000.0,0.0
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24.0,0.0,5.0,86707.0,1.0,2.0,2.0,0.0,0.0,0.0
63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,10.0,2.0,27985.0,1.0,0.0,1.0,0.0,0.0,0.0
2.0,22.0,3.0,17276.0,3.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,10200.0,5442.65,0.0
63.0,0.0,4.0,48931.0,1.0,1.0,2.0,0.0,0.0,0.0
16.0,0.0,5.0,44090.0,0.0,0.0,5.0,0.0,500.0,0.0
66.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
74.0,2.0,0.0,0.0,0.0,0.0,0.0,13974.0,141641.43,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,0.0,0.0,8426.0,0.0,0.0,0.0,0.0,258092.94,0.0
55.0,0.0,10.0,193919.0,1.0,1.0,8.0,19953.94,0.0,0.0
50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,0.0,1.0,14121.0,0.0,0.0,1.0,0.0,0.0,0.0
34.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,17.0,1.0,96929.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,2.0,14300.0,0.0,0.0,2.0,0.0,0.0,0.0
77.0,23.0,44.0,601052.0,24.0,7.0,13.0,0.0,0.0,0.0
66.0,0.0,2.0,24972.0,0.0,1.0,1.0,0.0,0.0,0.0
52.0,25.0,17.0,109738.0,16.0,0.0,1.0,0.0,0.0,0.0
66.0,1.0,15.0,187702.0,13.0,0.0,2.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,115000.0,0.0
62.0,0.0,0.0,27790.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,4.0,51935.0,3.0,0.0,1.0,0.0,29934.89,0.0
74.0,0.0,1.0,25467.0,0.0,0.0,1.0,0.0,0.0,0.0
19.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,2.0,84502.0,2.0,0.0,0.0,0.0,5139.06,0.0
63.0,0.0,3.0,37423.0,1.0,1.0,1.0,0.0,0.0,0.0
74.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,25993.9,0.0
77.0,0.0,1.0,98443.0,1.0,0.0,0.0,0.0,0.0,0.0
43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,1.0,7.0,95682.0,3.0,4.0,0.0,0.0,0.0,0.0
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89.0,7.0,2.0,5942.0,1.0,0.0,1.0,0.0,22702.29,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,5.0,7994.0,2.0,0.0,3.0,0.0,0.0,0.0
16.0,0.0,6.0,51600.0,0.0,1.0,5.0,0.0,0.0,0.0
63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,1000.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9417.29,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0
68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,51.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.0,0.0,2.0,0.0,0.0,0.0,2.0,54755.86,0.0,0.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,8.0,0.0,58795.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,9.0,5.0,182003.0,4.0,1.0,0.0,0.0,0.0,0.0
72.0,0.0,2.0,22052.0,2.0,0.0,0.0,0.0,0.0,0.0
63.0,0.0,0.0,8287.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,7.0,37.0,139495.0,25.0,3.0,9.0,0.0,0.0,0.0
77.0,2.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,13.0,2.0,33241.53,0.0,0.0,2.0,0.0,0.0,0.0
48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,9.0,31.0,50.0,30.0,1.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.0,0.0,1.0,2635.0,1.0,0.0,0.0,0.0,0.0,0.0
72.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
66.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,13.0,0.0,19253.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0
63.0,8.0,2.0,73913.0,1.0,0.0,1.0,0.0,0.0,1.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
61.0,7.0,7.0,0.0,7.0,0.0,0.0,0.0,3653.66,0.0
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,39.0,4.0,41957.0,3.0,0.0,1.0,0.0,0.0,0.0
54.0,3.0,2.0,79375.0,2.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,0.0,25.0,165614.0,18.0,1.0,6.0,0.0,0.0,0.0
29.0,0.0,3.0,9360.0,0.0,0.0,3.0,0.0,0.0,0.0
13.0,0.0,2.0,91524.0,1.0,0.0,1.0,0.0,0.0,0.0
3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,2.0,3.0,65228.0,3.0,0.0,0.0,0.0,0.0,0.0
23.0,8.0,12.0,82610.0,12.0,0.0,0.0,0.0,0.0,0.0
71.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123240.04,0.0
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,3.0,127948.0,2.0,0.0,1.0,0.0,0.0,0.0
66.0,4.0,2.0,4291.57,1.0,1.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,10.0,1.0,68543.13,1.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,7.0,12.0,141235.0,2.0,2.0,8.0,0.0,0.0,0.0
42.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3100.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,6.0,323.0,0.0,1.0,5.0,0.0,26295.7,0.0
50.0,18.0,25.0,215871.0,14.0,5.0,6.0,0.0,0.0,0.0
75.0,0.0,3.0,165674.0,0.0,0.0,3.0,0.0,0.0,0.0
66.0,9.0,3.0,13300.0,0.0,0.0,3.0,0.0,0.0,0.0
54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.0,2.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
69.0,0.0,4.0,19234.0,1.0,0.0,3.0,0.0,0.0,0.0
55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,5.0,141958.0,0.0,0.0,5.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,1.0,8.0,265479.05,1.0,0.0,7.0,0.0,0.0,0.0
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,15.0,1.0,47856.0,1.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,1.0,1.0,20313.49,0.0,0.0,1.0,0.0,0.0,0.0
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,12.0,96.0,106860.0,93.0,3.0,0.0,0.0,0.0,0.0
54.0,18.0,1.0,17160.0,1.0,0.0,0.0,0.0,0.0,0.0
24.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47.0,0.0,2.0,153919.0,1.0,0.0,1.0,0.0,0.0,0.0
63.0,8.0,2.0,73913.0,1.0,0.0,1.0,0.0,0.0,1.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,3.0,6.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0
66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
