PersonRegistrationAddressRegion,CreditHistoryLast2MonthCreditsCount,CreditHistoryActiveCreditsOverdueCount,CreditHistoryTotalPastDueAmount,CreditHistoryActiveCreditsOneMonthOverdueCount,CreditHistoryActiveCreditsTwoMonthsOverdueCount,CreditHistoryActiveCreditsMoreThreeMonthsOverdueCount,FsspActiveCreditDebtAmount,FsspActiveDebtAmount,loan_approve
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12974.76,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221.0,0.0
61.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,500.0,0.0
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,3.0,32.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0
77.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,0.0,3.0,920.0,1.0,1.0,1.0,0.0,0.0,0.0
33.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,4.0,11.0,24178.0,11.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,11.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0
62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,1.0,26951.6,1.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1000.0,0.0
38.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81940.96,0.0
77.0,0.0,8.0,69737.0,4.0,1.0,3.0,0.0,0.0,0.0
86.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,0.0,11.0,70338.0,5.0,3.0,3.0,0.0,6668.64,0.0
51.0,12.0,27.0,93304.0,25.0,2.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.0,4.0,0.0,16863.0,0.0,0.0,0.0,0.0,3999.59,0.0
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,128154.32,0.0,0.0
35.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,0.0,3.0,48920.0,0.0,3.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.0,20.0,0.0,11600.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,9.0,8.0,62946.0,4.0,3.0,1.0,0.0,0.0,0.0
56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20701.7,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,18.0,3.0,15344.0,1.0,0.0,2.0,0.0,0.0,0.0
77.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,18.0,11.0,107436.0,7.0,2.0,2.0,0.0,0.0,0.0
63.0,7.0,14.0,134173.0,5.0,6.0,3.0,0.0,0.0,0.0
23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,1.0,2131.42,0.0,0.0,1.0,0.0,205.0,0.0
33.0,0.0,1.0,2194.0,0.0,0.0,1.0,0.0,0.0,0.0
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,4.0,1.0,19334.0,1.0,0.0,0.0,0.0,0.0,0.0
61.0,3.0,23.0,100157.0,23.0,0.0,0.0,0.0,0.0,0.0
24.0,11.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0
50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,0.0,6.0,27893.0,5.0,1.0,0.0,0.0,7098.19,0.0
51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,2.0,18281.45,0.0,2.0,0.0,0.0,0.0,0.0
69.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136646.37,0.0
50.0,0.0,5.0,28516.0,2.0,2.0,1.0,0.0,0.0,0.0
27.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,0.0,3.0,51590.0,3.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
61.0,6.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,1.0,15.0,4241.0,15.0,0.0,0.0,0.0,0.0,0.0
86.0,0.0,0.0,58470.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.0,0.0,1.0,38522.0,0.0,0.0,1.0,0.0,0.0,0.0
16.0,15.0,13.0,7183.0,9.0,2.0,2.0,0.0,11353.85,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0
73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,9.0,9.0,79936.0,8.0,0.0,1.0,0.0,0.0,0.0
14.0,0.0,11.0,65047.0,10.0,0.0,1.0,0.0,4466.72,0.0
40.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,2.0,4.0,15655.0,1.0,0.0,3.0,0.0,21478.71,0.0
12.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
74.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
89.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
16.0,7.0,0.0,45683.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,52.0,0.0,60527.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,3.0,8908.0,2.0,1.0,0.0,0.0,0.0,0.0
38.0,0.0,0.0,12621.03,0.0,0.0,0.0,0.0,0.0,0.0
63.0,1.0,1.0,4000.0,1.0,0.0,0.0,0.0,0.0,0.0
64.0,0.0,1.0,9121.0,0.0,0.0,1.0,0.0,0.0,0.0
52.0,5.0,17.0,95832.0,13.0,1.0,3.0,0.0,47065.13,0.0
89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,5.0,2.0,2657.0,1.0,1.0,0.0,0.0,0.0,0.0
78.0,11.0,1.0,3350.0,0.0,0.0,1.0,0.0,0.0,0.0
59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0
63.0,15.0,7.0,191107.0,7.0,0.0,0.0,0.0,323.24,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,8.0,0.0,3876.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,14.0,6.0,110200.92,5.0,0.0,1.0,0.0,0.0,1.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,38734.71,0.0
52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.0,0.0,1.0,4094500.0,1.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,1.0,26452.0,0.0,0.0,1.0,0.0,0.0,0.0
67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,3.0,3.0,29693.0,3.0,0.0,0.0,0.0,0.0,0.0
29.0,8.0,0.0,34200.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,30.0,2.0,32033.2,2.0,0.0,0.0,0.0,0.0,0.0
42.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17044.32,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,28.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18.0,2.0,14.0,158541.0,10.0,0.0,4.0,0.0,0.0,0.0
7.0,0.0,2.0,16000.0,0.0,0.0,2.0,0.0,0.0,0.0
72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108850.56,0.0
26.0,5.0,18.0,30206.0,13.0,4.0,1.0,0.0,0.0,0.0
74.0,0.0,5.0,194802.72,0.0,0.0,5.0,4366.65,0.0,0.0
10.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,12.0,116605.0,1.0,1.0,10.0,70529.67,0.0,0.0
71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.0,0.0,14.0,190347.0,11.0,0.0,3.0,0.0,1000.0,0.0
18.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,7636.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,0.0,1.0,1043.0,0.0,0.0,1.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,51.0,5.0,12600.0,5.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0
77.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7782.57,0.0
52.0,0.0,1.0,43167.0,0.0,0.0,1.0,0.0,0.0,0.0
55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
78.0,41.0,14.0,26609.0,14.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,5837.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,4.0,5.0,105558.0,0.0,1.0,4.0,0.0,0.0,0.0
38.0,12.0,5.0,131390.0,4.0,1.0,0.0,0.0,0.0,0.0
50.0,0.0,7.0,27527.0,5.0,1.0,1.0,0.0,0.0,0.0
71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,0.0,23981.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,0.0,5.0,30206.0,3.0,0.0,2.0,7445.08,3063.62,0.0
29.0,0.0,15.0,96577.0,2.0,0.0,13.0,0.0,31198.86,0.0
77.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,11.0,0.0,7.0,2.0,2.0,0.0,0.0,0.0
50.0,0.0,0.0,12382.14,0.0,0.0,0.0,0.0,0.0,0.0
59.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,8.0,176306.0,1.0,0.0,7.0,66479.18,0.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1612.68,0.0
70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9064.18,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779.8,0.0
78.0,0.0,1.0,61785.21,0.0,0.0,1.0,0.0,75551.18,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,17.0,0.0,5122.0,0.0,0.0,0.0,0.0,0.0,1.0
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.07,0.0
41.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
61.0,0.0,2.0,41394.0,0.0,0.0,2.0,0.0,300.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
66.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,0.0,4.0,21867.0,2.0,0.0,2.0,0.0,0.0,0.0
21.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
53.0,0.0,3.0,28909.0,0.0,0.0,3.0,0.0,35629.1,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,3.0,6.0,125837.0,6.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,7.0,129564.0,0.0,0.0,7.0,47978.62,17300.24,0.0
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,2.0,4.0,133519.0,3.0,1.0,0.0,0.0,5000.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,0.0,1.0,8771.0,0.0,1.0,0.0,0.0,0.0,0.0
61.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,10868.64,0.0
42.0,21.0,4.0,17244.85,4.0,0.0,0.0,0.0,0.0,0.0
16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.88,0.0
77.0,0.0,1.0,186.0,1.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,23.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
25.0,3.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
24.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
78.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,0.0,5.0,91351.0,0.0,1.0,4.0,0.0,0.0,0.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.0,5.0,2.0,16300.0,0.0,0.0,2.0,0.0,300.0,0.0
62.0,0.0,3.0,97180.0,0.0,0.0,3.0,0.0,0.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,2.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
54.0,4.0,1.0,49000.0,1.0,0.0,0.0,0.0,0.0,0.0
31.0,40.0,9.0,167062.0,4.0,2.0,3.0,0.0,0.0,0.0
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37391.35,0.0
47.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42.0,0.0,11.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0
72.0,1.0,7.0,70806.0,3.0,3.0,1.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,12.0,0.0,4517.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,23545.43,0.0,0.0,0.0,0.0,0.0,0.0
66.0,2.0,4.0,106287.0,1.0,0.0,3.0,0.0,0.0,0.0
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,27.0,1.0,99530.0,1.0,0.0,0.0,0.0,0.0,0.0
76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,2.0,115697.0,2.0,0.0,0.0,0.0,0.0,0.0
66.0,12.0,9.0,78134.0,9.0,0.0,0.0,0.0,0.0,0.0
66.0,23.0,1.0,94424.0,1.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,24.0,1.0,13600.0,0.0,0.0,1.0,0.0,0.0,0.0
72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.0,0.0,7.0,341642.0,0.0,0.0,7.0,0.0,182.91,0.0
34.0,0.0,3.0,10405.0,1.0,0.0,2.0,12498.25,0.0,0.0
25.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
63.0,0.0,2.0,241.0,0.0,0.0,2.0,0.0,0.0,0.0
10.0,9.0,2.0,17381.0,1.0,0.0,1.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,28.0,3.0,32956.0,0.0,1.0,2.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,15.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,2.0,23249.0,0.0,0.0,2.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6875.95,0.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.0,0.0,15.0,60725.0,14.0,0.0,1.0,0.0,0.0,0.0
